diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
S760,INJ025,INJ025,,,,,,semi-automatic,Close
S761,INJ025,INJ025,,,,,,semi-automatic,Close
S763,INJ025,INJ025,,,,,,semi-automatic,Close
S767,INJ025,INJ025,,,,,,semi-automatic,Distant
S798,INJ026,INJ026,,,,,,semi-automatic,Close
S799,INJ027,INJ027,,,,,,semi-automatic,Close
S800,INJ017,INJ017,,,,,,semi-automatic,Close
S801,INJ017,INJ017,,,,,,semi-automatic,Close
S807,INJ017,INJ017,,,,,,semi-automatic,Distant
S808,INJ017,INJ017,,,,,,semi-automatic,Close
S809,INJ017,INJ017,,,,,,semi-automatic,Close
S810,INJ012,INJ012,,,,,,semi-automatic,Close
S817,INJ012,INJ012,,,,,,semi-automatic,Distant
S818,INJ012,INJ012,,,,,,semi-automatic,Close
S819,INJ012,INJ012,,,,,,semi-automatic,Distant
S820,INJ005,INJ005,,,,,,semi-automatic,Close
S821,INJ005,INJ005,,,,,,semi-automatic,Close
S822,INJ005,INJ005,,,,,,semi-automatic,Close
S823,INJ005,INJ005,,,,,,semi-automatic,Close
S824,INJ005,INJ005,,,,,,semi-automatic,Close
S825,INJ005,INJ005,,,,,,semi-automatic,Close
S826,INJ005,INJ005,,,,,,semi-automatic,Close
S827,INJ005,INJ005,,,,,,semi-automatic,Distant
S828,INJ005,INJ005,,,,,,semi-automatic,Close
S829,INJ005,INJ005,,,,,,semi-automatic,Close
S830,INJ007,INJ007,,,,,,semi-automatic,Close
S831,INJ007,INJ007,,,,,,semi-automatic,Close
S832,INJ025,INJ025,,,,,,semi-automatic,Close
S833,INJ025,INJ025,,,,,,semi-automatic,Close
S834,INJ024,INJ024,,,,,,semi-automatic,Close
S835,INJ024,INJ024,,,,,,semi-automatic,Close
S836,INJ024,INJ024,,,,,,semi-automatic,Close
S837,INJ027,INJ027,,,,,,manual,Distant
S840,INJ025,INJ025,,,,,,semi-automatic,Close
S841,INJ025,INJ025,,,,,,semi-automatic,Close
S850,INJ016,INJ016,,,,,,semi-automatic,Close
S859,INJ016,INJ016,,,,,,semi-automatic,Close
S860,INJ025,INJ025,,,,,,semi-automatic,Close
S861,INJ025,INJ025,,,,,,semi-automatic,Close
S862,INJ025,INJ025,,,,,,semi-automatic,Close
S863,INJ025,INJ025,,,,,,semi-automatic,Close
S867,INJ025,INJ025,,,,,,semi-automatic,Distant
S868,INJ025,INJ025,,,,,,semi-automatic,Close
S869,INJ025,INJ025,,,,,,semi-automatic,Close
S870,INJ018,INJ018,,,,,,semi-automatic,Close
S878,INJ018,INJ018,,,,,,semi-automatic,Close
S881,INJ014,INJ014,,,,,,semi-automatic,Close
S897,INJ027,INJ027,,,,,,semi-automatic,Distant
S898,INJ026,INJ026,,,,,,semi-automatic,Close
S899,INJ027,INJ027,,,,,,semi-automatic,Close
S900,INJ017,INJ017,,,,,,semi-automatic,Close
S901,INJ017,INJ017,,,,,,semi-automatic,Close
S903,INJ017,INJ017,,,,,,semi-automatic,Close
S910,INJ012,INJ012,,,,,,semi-automatic,Close
S911,INJ012,INJ012,,,,,,semi-automatic,Close
S912,INJ012,INJ012,,,,,,semi-automatic,Close
S913,INJ012,INJ012,,,,,,semi-automatic,Close
S917,INJ012,INJ012,,,,,,semi-automatic,Distant
S920,INJ005,INJ005,,,,,,semi-automatic,Close
S921,INJ005,INJ005,,,,,,semi-automatic,Close
S922,INJ005,INJ005,,,,,,semi-automatic,Close
S923,INJ005,INJ005,,,,,,semi-automatic,Close
S924,INJ005,INJ005,,,,,,semi-automatic,Close
S925,INJ005,INJ005,,,,,,semi-automatic,Close
S927,INJ005,INJ005,,,,,,semi-automatic,Distant
S929,INJ005,INJ005,,,,,,semi-automatic,Close
S930,INJ007,INJ007,,,,,,semi-automatic,Close
S931,INJ007,INJ007,,,,,,semi-automatic,Close
S932,MUS009,MUS009,,,,,,semi-automatic,Distant
S933,INJ007,INJ007,,,,,,semi-automatic,Close
S934,INJ024,INJ024,,,,,,semi-automatic,Close
S936,INJ024,INJ024,,,,,,semi-automatic,Close
S942,INJ025,INJ025,,,,,,semi-automatic,Close
S961,INJ025,INJ025,,,,,,semi-automatic,Close
S962,INJ025,INJ025,,,,,,semi-automatic,Close
S967,INJ025,INJ025,,,,,,semi-automatic,Distant
S968,INJ025,INJ025,,,,,,semi-automatic,Close
S969,INJ025,INJ025,,,,,,semi-automatic,Close
S971,INJ018,INJ018,,,,,,semi-automatic,Close
S978,INJ018,INJ018,,,,,,semi-automatic,Close
S981,INJ014,INJ014,,,,,,semi-automatic,Close
S982,INJ014,INJ014,,,,,,semi-automatic,Close
S998,INJ026,INJ026,,,,,,semi-automatic,Close
S999,INJ027,INJ027,,,,,,semi-automatic,Close
T001,INJ017,INJ017,,,,,,semi-automatic,Distant
T008,INJ017,INJ017,,,,,,manual,Distant
T009,INJ017,INJ017,,,,,,manual,Distant
T011,INJ013,INJ013,,,,,,semi-automatic,Distant
T013,INJ012,INJ012,,,,,,semi-automatic,Distant
T018,INJ027,INJ027,,,,,,semi-automatic,Distant
T019,INJ027,INJ027,,,,,,semi-automatic,Distant
T022,INJ004,INJ004,,,,,,semi-automatic,Distant
T026,INJ004,INJ004,,,,,,semi-automatic,Distant
T027,INJ002,INJ002,INJ003,INJ005,,,,semi-automatic,Distant
T028,INJ027,INJ027,,,,,,semi-automatic,Distant
T029,INJ027,INJ027,,,,,,semi-automatic,Distant
T068,INJ026,INJ026,,,,,,manual,Distant
T079,INJ027,INJ027,,,,,,automatic,Parents
T089,INJ002,INJ002,,,,,,semi-automatic,Distant
T091,INJ013,INJ013,,,,,,manual,Distant
T099,INJ027,INJ027,,,,,,semi-automatic,Distant
T109,INJ004,INJ004,,,,,,semi-automatic,Distant
T110,INJ017,INJ017,,,,,,manual,Distant
T111,INJ012,INJ012,,,,,,manual,Distant
T112,INJ024,INJ007,INJ024,,,,,semi-automatic,Distant
T113,INJ025,INJ025,,,,,,manual,Distant
T115,INJ025,INJ025,,,,,,manual,Distant
T129,INJ005,INJ005,,,,,,semi-automatic,Distant
T131,INJ012,INJ012,,,,,,manual,Distant
T132,INJ024,INJ024,,,,,,manual,Distant
T135,INJ025,INJ025,,,,,,manual,Distant
T136,INJ014,INJ014,,,,,,semi-automatic,Distant
T139,INJ027,INJ027,,,,,,manual,Distant
T140,INJ027,INJ027,,,,,,automatic,Siblings
T141,INJ027,INJ027,,,,,,automatic,Siblings
T143,INJ027,INJ027,,,,,,automatic,Siblings
T144,INJ027,INJ027,,,,,,automatic,Siblings
T146,INJ027,INJ027,,,,,,automatic,Siblings
T149,INJ027,INJ027,,,,,,automatic,Children
T150,INJ020,EXT018,INJ020,,,,,semi-automatic,Close
T151,XXX000,EXT018,,,,,,semi-automatic,Close
T159,XXX000,EXT018,,,,,,semi-automatic,Close
T169,INJ020,EXT018,INJ020,,,,,semi-automatic,Close
T171,XXX000,EXT018,,,,,,semi-automatic,Close
T172,XXX000,EXT018,,,,,,semi-automatic,Close
T173,XXX000,EXT018,,,,,,semi-automatic,Close
T174,XXX000,EXT018,,,,,,semi-automatic,Close
T175,XXX000,EXT018,,,,,,semi-automatic,Close
T178,XXX000,EXT018,,,,,,semi-automatic,Close
T179,XXX000,EXT018,,,,,,semi-automatic,Close
T180,XXX000,EXT018,,,,,,semi-automatic,Close
T181,XXX000,EXT018,,,,,,semi-automatic,Close
T182,XXX000,EXT018,,,,,,semi-automatic,Close
T183,XXX000,EXT018,,,,,,semi-automatic,Close
T184,XXX000,EXT018,,,,,,semi-automatic,Close
T185,XXX000,EXT018,,,,,,semi-automatic,Close
T188,XXX000,EXT018,,,,,,semi-automatic,Close
T189,XXX000,EXT018,,,,,,semi-automatic,Close
T190,XXX000,EXT018,,,,,,semi-automatic,Close
T191,XXX000,EXT018,,,,,,semi-automatic,Close
T192,XXX000,EXT018,,,,,,semi-automatic,Close
T193,INJ020,EXT018,INJ020,,,,,semi-automatic,Close
T198,XXX000,EXT018,,,,,,semi-automatic,Close
T199,INJ020,EXT018,INJ020,,,,,semi-automatic,Close
T200,INJ019,INJ019,,,,,,semi-automatic,Close
T201,INJ019,INJ019,,,,,,semi-automatic,Close
T202,INJ019,INJ019,,,,,,semi-automatic,Close
T203,INJ019,INJ019,,,,,,semi-automatic,Close
T210,INJ019,INJ019,,,,,,semi-automatic,Close
T212,INJ019,INJ019,,,,,,semi-automatic,Close
T213,INJ019,INJ019,,,,,,semi-automatic,Close
T220,INJ019,INJ019,,,,,,semi-automatic,Close
T222,INJ019,INJ019,,,,,,semi-automatic,Close
T223,INJ019,INJ019,,,,,,semi-automatic,Close
T232,INJ019,INJ019,,,,,,semi-automatic,Close
T233,INJ019,INJ019,,,,,,semi-automatic,Close
T242,INJ019,INJ019,,,,,,semi-automatic,Close
T243,INJ019,INJ019,,,,,,semi-automatic,Close
T252,INJ019,INJ019,,,,,,semi-automatic,Close
T253,INJ019,INJ019,,,,,,semi-automatic,Close
T266,INJ019,INJ019,,,,,,semi-automatic,Close
T269,INJ019,INJ019,,,,,,semi-automatic,Close
T277,INJ019,INJ019,,,,,,semi-automatic,Close
T285,INJ019,INJ019,,,,,,semi-automatic,Close
T286,INJ019,INJ019,,,,,,semi-automatic,Close
T293,INJ019,INJ019,,,,,,semi-automatic,Distant
T300,INJ019,INJ019,,,,,,direct,
T304,INJ019,INJ019,,,,,,direct,
T310,INJ019,INJ019,,,,,,direct,
T311,INJ019,INJ019,,,,,,automatic,Children
T312,INJ019,INJ019,,,,,,automatic,Children
T313,INJ019,INJ019,,,,,,automatic,Children
T314,INJ019,INJ019,,,,,,automatic,Children
T369,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T380,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T383,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T390,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T398,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T399,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T400,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T401,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T402,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T403,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T404,INJ022,EXT014,INJ022,MBD018,,,,semi-automatic,Close
T405,INJ022,EXT014,INJ022,MBD021,,,,semi-automatic,Close
T406,INJ022,EXT014,INJ022,MBD018,,,,semi-automatic,Close
T407,INJ022,EXT014,INJ022,MBD019,,,,semi-automatic,Close
T408,INJ022,EXT014,INJ022,MBD022,,,,semi-automatic,Close
T409,INJ022,EXT014,INJ022,MBD022,,,,semi-automatic,Close
T410,INJ022,EXT014,INJ022,MBD023,,,,semi-automatic,Close
T412,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T414,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T415,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T420,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T422,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T423,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T424,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T425,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T426,INJ022,EXT014,INJ022,MBD020,,,,semi-automatic,Close
T427,INJ022,EXT014,INJ022,MBD020,,,,semi-automatic,Close
T428,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T429,INJ022,EXT014,INJ022,INJ028,,,,semi-automatic,Distant
T430,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T432,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T434,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T435,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T436,INJ022,EXT014,INJ022,MBD021,,,,semi-automatic,Close
T438,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T439,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T440,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T449,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T450,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T459,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T460,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T469,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T479,INJ022,EXT014,INJ022,INJ028,,,,semi-automatic,Close
T480,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T489,INJ022,EXT014,EXT023,INJ022,INJ028,,,semi-automatic,Close
T499,INJ022,EXT014,INJ022,INJ028,,,,semi-automatic,Close
T500,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T509,INJ022,EXT014,INJ022,,,,,semi-automatic,Close
T510,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T518,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T519,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T520,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T524,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T528,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T529,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T541,INJ023,EXT004,INJ023,,,,,semi-automatic,Close
T542,INJ023,EXT004,INJ023,,,,,semi-automatic,Close
T543,INJ023,EXT004,INJ023,,,,,semi-automatic,Close
T549,INJ023,EXT004,INJ023,,,,,semi-automatic,Close
T559,INJ023,EXT015,INJ023,,,,,semi-automatic,Distant
T569,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T578,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T589,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T590,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T594,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T598,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T599,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T602,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T612,INJ023,EXT015,INJ023,,,,,semi-automatic,Distant
T620,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T622,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T628,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T629,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T630,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T634,INJ023,EXT012,INJ023,,,,,semi-automatic,Close
T652,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T658,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T659,INJ023,EXT015,INJ023,,,,,semi-automatic,Close
T669,INJ021,INJ021,,,,,,semi-automatic,Distant
T670,INJ021,INJ021,,,,,,semi-automatic,Close
T671,INJ021,INJ021,,,,,,semi-automatic,Close
T677,INJ021,INJ021,,,,,,semi-automatic,Close
T689,INJ021,INJ021,,,,,,semi-automatic,Distant
T703,INJ021,INJ021,,,,,,semi-automatic,Close
T719,INJ021,INJ021,SYM013,,,,,semi-automatic,Close
T733,INJ021,EXT013,INJ021,,,,,semi-automatic,Close
T742,INJ032,EXT018,INJ032,,,,,semi-automatic,Close
T750,INJ021,EXT011,INJ021,,,,,semi-automatic,Close
T751,INJ021,EXT002,INJ021,,,,,semi-automatic,Close
T754,INJ021,EXT018,INJ021,,,,,semi-automatic,Close
T758,INJ021,INJ021,,,,,,semi-automatic,Close
T759,INJ021,INJ021,,,,,,semi-automatic,Distant
T780,INJ031,INJ031,,,,,,semi-automatic,Close
T781,INJ031,INJ031,,,,,,semi-automatic,Close
T782,INJ031,INJ031,,,,,,semi-automatic,Close
T783,INJ031,INJ031,,,,,,semi-automatic,Close
T784,INJ031,INJ031,,,,,,semi-automatic,Close
T788,INJ031,INJ031,,,,,,semi-automatic,Close
T789,INJ030,INJ030,,,,,,semi-automatic,Distant
T792,INJ026,INJ026,,,,,,semi-automatic,Close
T793,INJ026,INJ026,,,,,,semi-automatic,Distant
T796,INJ026,INJ026,,,,,,semi-automatic,Close
T797,INJ026,INJ026,,,,,,semi-automatic,Close
T799,INJ027,INJ027,,,,,,semi-automatic,Close
T800,INJ037,INJ037,,,,,,semi-automatic,Close
T802,INJ037,INJ037,,,,,,semi-automatic,Close
T808,INJ037,INJ037,,,,,,semi-automatic,Close
T809,INJ037,INJ037,,,,,,semi-automatic,Close
T810,INJ037,INJ037,,,,,,semi-automatic,Distant
T811,INJ037,INJ037,SYM003,,,,,semi-automatic,Close
T812,INJ037,INJ037,,,,,,semi-automatic,Distant
T813,INJ037,INJ037,,,,,,semi-automatic,Close
T814,INJ037,INJ037,,,,,,semi-automatic,Close
T815,INJ037,INJ037,,,,,,semi-automatic,Close
T817,INJ037,INJ037,,,,,,semi-automatic,Close
T818,INJ037,INJ037,,,,,,semi-automatic,Close
T819,INJ037,INJ037,,,,,,semi-automatic,Close
T820,INJ033,INJ033,,,,,,semi-automatic,Close
T821,INJ033,INJ033,,,,,,semi-automatic,Close
T823,INJ033,INJ033,,,,,,semi-automatic,Close
T824,INJ033,INJ033,,,,,,semi-automatic,Close
T825,INJ033,INJ033,,,,,,semi-automatic,Close
T826,INJ033,INJ033,,,,,,semi-automatic,Close
T827,INJ033,INJ033,,,,,,semi-automatic,Close
T828,INJ033,INJ033,,,,,,semi-automatic,Close
T829,INJ033,INJ033,,,,,,semi-automatic,Close
T830,INJ034,INJ034,,,,,,semi-automatic,Close
T833,INJ034,INJ034,,,,,,semi-automatic,Close
T834,INJ034,INJ034,,,,,,semi-automatic,Close
T835,INJ034,INJ034,,,,,,semi-automatic,Close
T836,INJ034,INJ034,,,,,,semi-automatic,Close
T838,INJ034,INJ034,,,,,,semi-automatic,Close
T839,INJ034,INJ034,,,,,,semi-automatic,Close
T840,INJ035,INJ035,,,,,,semi-automatic,Close
T841,INJ035,INJ035,,,,,,semi-automatic,Close
T842,INJ035,INJ035,,,,,,semi-automatic,Close
T843,INJ035,INJ035,,,,,,semi-automatic,Close
T844,INJ035,INJ035,,,,,,semi-automatic,Close
T845,INJ035,INF009,INJ035,,,,,semi-automatic,Close
T846,INJ035,INF009,INJ035,,,,,semi-automatic,Close
T847,INJ035,INJ035,,,,,,semi-automatic,Close
T848,INJ035,INJ035,,,,,,semi-automatic,Close
T849,INJ035,INJ035,,,,,,semi-automatic,Close
T850,INJ037,INJ037,,,,,,semi-automatic,Close
T851,INJ037,INJ037,,,,,,semi-automatic,Close
T852,INJ037,INJ037,,,,,,semi-automatic,Close
T853,INJ037,INJ037,,,,,,semi-automatic,Close
T854,INJ037,INJ037,,,,,,semi-automatic,Close
T855,INJ037,INJ037,,,,,,semi-automatic,Close
T856,INJ037,INJ037,,,,,,semi-automatic,Close
T857,INJ037,INJ037,,,,,,semi-automatic,Close
T858,INJ037,INJ037,,,,,,semi-automatic,Close
T859,INJ037,INJ037,,,,,,semi-automatic,Close
T860,INJ036,INJ036,,,,,,automatic,Children
T861,INJ036,INJ036,,,,,,automatic,Children
T862,INJ036,INJ036,,,,,,automatic,Children
T868,INJ036,INJ036,,,,,,automatic,Children
T869,INJ036,INJ036,,,,,,automatic,Children
T873,INJ037,INJ037,,,,,,automatic,Children
T874,INJ037,INJ037,,,,,,automatic,Children
T875,INJ037,INJ037,,,,,,automatic,Children
T876,INJ037,INJ037,,,,,,semi-automatic,Close
T880,INJ037,INJ037,,,,,,semi-automatic,Close
T881,INJ037,INJ037,,,,,,semi-automatic,Close
T884,INJ037,INJ037,,,,,,semi-automatic,Close
T885,INJ037,INJ037,,,,,,semi-automatic,Close
T886,INJ037,INJ037,,,,,,semi-automatic,Close
T887,INJ037,INJ037,,,,,,semi-automatic,Close
T888,INJ037,INJ037,,,,,,semi-automatic,Close
T889,INJ037,INJ037,,,,,,semi-automatic,Close
T899,XXX000,EXT025,,,,,,semi-automatic,Distant
T901,INJ073,INJ073,,,,,,manual,
T902,INJ073,INJ073,,,,,,manual,
T905,INJ073,INJ073,,,,,,manual,
T908,INJ073,INJ073,,,,,,manual,
T909,INJ073,INJ073,,,,,,manual,
T910,INJ073,INJ073,,,,,,manual,
T911,INJ073,INJ073,,,,,,manual,
T912,INJ073,INJ073,,,,,,manual,
T913,INJ073,INJ073,,,,,,manual,
T914,INJ073,INJ073,,,,,,manual,
T919,INJ073,INJ073,,,,,,manual,
T920,INJ073,INJ073,,,,,,manual,
T921,INJ073,INJ073,,,,,,manual,
T922,INJ073,INJ073,,,,,,manual,
T923,INJ073,INJ073,,,,,,manual,
T924,INJ073,INJ073,,,,,,manual,
T925,INJ073,INJ073,,,,,,manual,
T926,INJ073,INJ073,,,,,,manual,
T928,INJ073,INJ073,,,,,,manual,
T929,INJ073,INJ073,,,,,,manual,
T930,INJ073,INJ073,,,,,,manual,
T931,INJ073,INJ073,,,,,,manual,
T932,INJ073,INJ073,,,,,,manual,
T933,INJ073,INJ073,,,,,,manual,
T934,INJ073,INJ073,,,,,,manual,
T935,INJ073,INJ073,,,,,,manual,
T936,INJ073,INJ073,,,,,,manual,
T938,INJ073,INJ073,,,,,,manual,
T939,INJ073,INJ073,,,,,,manual,
T941,INJ073,INJ073,,,,,,manual,
T952,INJ073,INJ073,,,,,,manual,
T954,INJ073,INJ073,,,,,,manual,
T959,INJ073,INJ073,,,,,,manual,
T969,INJ075,INJ075,,,,,,manual,
T979,INJ075,INJ075,,,,,,manual,
T983,INJ076,INJ076,,,,,,manual,
Z000,FAC014,FAC014,,,,,,automatic,Children
Z004,FAC014,FAC014,,,,,,automatic,Siblings
Z005,FAC014,FAC014,,,,,,direct,
Z006,FAC014,FAC014,,,,,,direct,
Z008,FAC014,FAC014,,,,,,direct,
Z010,FAC014,FAC014,,,,,,automatic,Children
Z011,FAC014,FAC014,,,,,,automatic,Children
Z012,FAC014,FAC014,,,,,,automatic,Children
Z013,FAC014,FAC014,,,,,,automatic,Children
Z014,FAC014,FAC014,,,,,,automatic,Children
Z016,FAC014,FAC014,,,,,,automatic,Cousins
Z017,FAC014,FAC014,,,,,,automatic,Cousins
Z018,FAC014,FAC014,,,,,,automatic,Children
Z019,FAC014,FAC014,,,,,,automatic,Cousins
Z028,FAC001,FAC001,,,,,,automatic,Children
Z029,FAC001,FAC001,,,,,,direct,
Z030,FAC016,FAC016,,,,,,manual,Siblings
Z031,FAC018,FAC018,,,,,,manual,Siblings
Z032,FAC007,FAC007,,,,,,manual,Siblings
Z033,FAC003,FAC003,,,,,,automatic,Siblings
Z034,FAC003,FAC003,,,,,,automatic,Siblings
Z035,FAC003,FAC003,,,,,,automatic,Siblings
Z036,FAC003,FAC003,,,,,,direct,
Z037,FAC003,FAC003,,,,,,automatic,Children
Z038,FAC003,FAC003,,,,,,automatic,Children
Z039,FAC003,FAC003,,,,,,automatic,Siblings
Z041,FAC003,FAC003,,,,,,direct,
Z042,FAC003,FAC003,,,,,,direct,
Z043,FAC003,FAC003,,,,,,direct,
Z044,FAC003,FAC003,,,,,,automatic,Children
Z045,FAC014,FAC014,,,,,,semi-automatic,Close
Z046,FAC007,FAC007,,,,,,direct,
Z048,FAC003,FAC003,,,,,,direct,
Z049,FAC003,FAC003,,,,,,direct,
Z079,FAC025,FAC025,,,,,,semi-automatic,Distant
Z080,FAC008,FAC008,,,,,,automatic,Parents
Z081,FAC008,FAC008,,,,,,automatic,Parents
Z082,FAC008,FAC008,,,,,,automatic,Parents
Z087,FAC008,FAC008,,,,,,automatic,Parents
Z088,FAC008,FAC008,,,,,,automatic,Parents
Z089,FAC008,FAC008,,,,,,automatic,Parents
Z090,FAC010,FAC010,FAC014,,,,,manual,Parents
Z092,FAC010,FAC010,FAC014,,,,,manual,Parents
Z094,FAC010,FAC010,FAC014,,,,,manual,Parents
Z095,FAC010,FAC010,,,,,,manual,Parents
Z098,FAC010,FAC010,FAC014,,,,,manual,Parents
Z099,FAC010,FAC010,FAC014,,,,,manual,Parents
Z112,FAC016,FAC016,,,,,,direct,
Z113,FAC016,FAC016,,,,,,direct,
Z114,FAC016,FAC016,,,,,,direct,
Z116,FAC016,FAC016,,,,,,direct,
Z118,FAC016,FAC016,,,,,,direct,
Z119,FAC016,FAC016,,,,,,direct,
Z121,FAC008,FAC008,,,,,,automatic,Children
Z124,FAC008,FAC008,,,,,,direct,
Z129,FAC008,FAC008,,,,,,direct,
Z138,FAC003,FAC003,,,,,,automatic,Children
Z200,FAC016,FAC016,,,,,,automatic,Children
Z201,FAC016,FAC016,,,,,,direct,
Z202,FAC016,FAC016,,,,,,direct,
Z203,FAC016,FAC016,,,,,,direct,
Z206,FAC016,FAC016,,,,,,direct,
Z208,FAC016,FAC016,,,,,,automatic,Children
Z209,FAC016,FAC016,,,,,,direct,
Z271,FAC016,FAC016,,,,,,semi-automatic,Distant
Z291,FAC005,FAC005,,,,,,automatic,Children
Z292,FAC005,FAC005,,,,,,automatic,Siblings
Z298,FAC005,FAC005,,,,,,direct,
Z299,FAC005,FAC005,,,,,,direct,
Z301,FAC013,FAC013,,,,,,automatic,Siblings
Z302,FAC013,FAC013,,,,,,direct,
Z305,FAC013,FAC013,,,,,,automatic,Siblings
Z308,FAC013,FAC013,,,,,,direct,
Z309,FAC013,FAC013,,,,,,direct,
Z310,FAC013,FAC013,,,,,,direct,
Z318,FAC013,FAC013,,,,,,automatic,Children
Z320,FAC012,FAC012,,,,,,automatic,Siblings
Z321,FAC012,FAC012,,,,,,automatic,Siblings
Z322,FAC012,FAC012,,,,,,direct,
Z324,FAC012,FAC012,,,,,,automatic,Siblings
Z340,PRG029,PRG029,,,,,,automatic,Children
Z348,PRG029,PRG029,,,,,,automatic,Children
Z349,PRG029,PRG029,,,,,,automatic,Children
Z351,PRG008,PRG008,,,,,,semi-automatic,Distant
Z354,PRG008,PRG008,,,,,,semi-automatic,Distant
Z358,PRG008,PRG008,,,,,,semi-automatic,Distant
Z370,XXX000,PRG030,,,,,,direct,
Z390,PRG029,PRG029,,,,,,direct,
Z392,PRG029,PRG029,,,,,,direct,
Z400,FAC004,FAC004,,,,,,automatic,Children
Z408,FAC004,FAC004,,,,,,direct,
Z409,FAC004,FAC004,,,,,,direct,
Z411,FAC004,FAC004,,,,,,direct,
Z419,FAC004,FAC004,,,,,,direct,
Z420,FAC004,FAC004,,,,,,automatic,Siblings
Z421,FAC004,FAC004,,,,,,direct,
Z422,FAC004,FAC004,,,,,,automatic,Siblings
Z423,FAC004,FAC004,,,,,,automatic,Siblings
Z424,FAC004,FAC004,,,,,,automatic,Siblings
Z428,FAC004,FAC004,,,,,,direct,
Z429,FAC004,FAC004,,,,,,automatic,Siblings
Z470,FAC010,FAC010,,,,,,automatic,Siblings
Z478,FAC010,FAC010,,,,,,automatic,Children
Z479,FAC010,FAC010,,,,,,automatic,Siblings
Z480,FAC010,FAC010,,,,,,automatic,Children
Z488,FAC010,FAC010,,,,,,automatic,Children
Z489,FAC010,FAC010,,,,,,semi-automatic,Close
Z500,FAC025,FAC025,,,,,,semi-automatic,Distant
Z501,FAC025,FAC025,,,,,,semi-automatic,Distant
Z508,FAC025,FAC025,,,,,,semi-automatic,Distant
Z509,FAC025,FAC025,,,,,,semi-automatic,Distant
Z515,FAC010,FAC010,,,,,,direct,
Z523,FAC025,FAC025,,,,,,direct,
Z524,FAC025,FAC025,,,,,,direct,
Z529,FAC025,FAC025,,,,,,direct,
Z540,FAC025,FAC025,,,,,,semi-automatic,Distant
Z541,FAC025,FAC025,,,,,,semi-automatic,Distant
Z542,FAC025,FAC025,,,,,,semi-automatic,Distant
Z548,FAC025,FAC025,,,,,,semi-automatic,Distant
Z549,FAC025,FAC025,,,,,,semi-automatic,Distant
