diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
O14004,PRG020,PRG020,,,,,,Automatic,Parents
O14001,PRG020,PRG020,,,,,,Automatic,Parents
O13004,PRG020,CIR008,PRG020,,,,,Automatic,Cousins
O14904,PRG020,PRG020,,,,,,Automatic,Parents
O14101,PRG020,PRG020,,,,,,Automatic,Parents
O14201,PRG020,PRG020,,,,,,Automatic,Parents
O15204,PRG020,PRG020,PRG027,,,,,Automatic,Parents
O16004,PRG020,PRG020,,,,,,Automatic,Cousins
O14901,PRG020,PRG020,,,,,,Automatic,Parents
O10903,PRG020,PRG020,,,,,,Automatic,Half-Siblings
O14202,PRG020,PRG020,,,,,,Automatic,Parents
O14204,PRG020,PRG020,,,,,,Automatic,Parents
O15001,PRG020,PRG020,,,,,,Automatic,Parents
O10003,PRG020,CIR007,PRG020,,,,,Automatic,Half-Siblings
O10204,PRG020,CIR008,PRG020,,,,,Automatic,Half-Siblings
O10004,PRG020,CIR007,PRG020,,,,,Automatic,Half-Siblings
O13001,PRG020,CIR008,PRG020,,,,,Automatic,Cousins
O13003,PRG020,CIR008,PRG020,,,,,Automatic,Cousins
O75402,PRG023,PRG023,,,,,,Automatic,Parents
O71181,PRG023,PRG023,,,,,,Automatic,Parents
O73102,PRG023,PRG023,,,,,,Automatic,Parents
O75203,PRG023,PRG023,,,,,,Automatic,Parents
O68001,PRG024,PRG024,,,,,,Automatic,Parents
O66401,PRG024,PRG024,,,,,,Automatic,Parents
O62301,PRG024,PRG024,,,,,,Automatic,Parents
O32101,PRG024,PRG024,,,,,,Automatic,Cousins
O74604,PRG025,PRG023,PRG025,,,,,Automatic,Parents
O70101,PRG026,PRG026,,,,,,Automatic,Parents
O86204,PRG027,GEN004,PRG027,,,,,Automatic,Parents
O87304,PRG027,PRG027,,,,,,Automatic,Parents
O90804,PRG027,PRG027,,,,,,Semi-automatic,Distant
O87104,PRG027,CIR033,PRG027,,,,,Automatic,Parents
O86404,PRG027,PRG027,,,,,,Automatic,Parents
O86304,PRG027,PRG027,GEN004,,,,,Semi-automatic,Distant
O85004,PRG027,INF002,PRG027,,,,,Automatic,Parents
O72102,PRG027,PRG010,PRG027,,,,,Automatic,Parents
O90204,PRG027,PRG027,,,,,,Automatic,Parents
O86004,PRG027,PRG027,GEN026,,,,,Manual,Parents
O72104,PRG027,PRG010,PRG027,,,,,Automatic,Parents
O72204,PRG027,PRG010,PRG027,,,,,Automatic,Parents
O87804,PRG027,PRG027,,,,,,Automatic,Parents
O99204,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99203,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99303,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O21003,PRG028,PRG028,,,,,,Automatic,Parents
O99301,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99201,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99302,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99404,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99503,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O21103,PRG028,PRG028,,,,,,Automatic,Parents
O12004,PRG028,PRG028,,,,,,Automatic,Parents
O23003,PRG028,GEN004,PRG028,,,,,Automatic,Parents
O99304,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O23403,PRG028,GEN004,PRG028,,,,,Automatic,Parents
O99804,PRG028,PRG028,,,,,,Manual,Half-Siblings
O99103,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99803,PRG028,PRG028,,,,,,Manual,Half-Siblings
O91204,PRG028,GEN017,PRG028,,,,,Automatic,Half-Siblings
O99401,PRG028,PRG028,,,,,,Semi-automatic,Distant
O99403,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99003,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99004,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O90304,PRG028,CIR005,PRG028,,,,,Automatic,Parents
O98503,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O98403,PRG028,INF007,PRG028,,,,,Automatic,Half-Siblings
O26803,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O21203,PRG028,PRG028,SYM004,,,,,Automatic,Parents
O99603,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99001,PRG028,PRG028,,,,,,Semi-automatic,Distant
O21803,PRG028,PRG028,SYM004,,,,,Automatic,Parents
O21903,PRG028,PRG028,SYM004,,,,,Automatic,Parents
O22203,PRG028,CIR033,PRG028,,,,,Automatic,Parents
O22303,PRG028,CIR033,PRG028,,,,,Automatic,Parents
O22501,PRG028,PRG028,,,,,,Automatic,Parents
O22503,PRG028,PRG028,,,,,,Automatic,Parents
O98801,PRG028,INF009,PRG028,,,,,Semi-automatic,Distant
O26602,PRG028,DIG019,PRG028,,,,,Automatic,Half-Siblings
O88203,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99801,PRG028,PRG028,,,,,,Manual,Half-Siblings
O98803,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99604,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O99504,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O98804,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O88803,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O88104,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O88204,PRG028,PRG028,,,,,,Automatic,Half-Siblings
O98504,PRG028,PRG028,,,,,,Automatic,Half-Siblings
J329,RSP001,RSP001,,,,,,Direct,
J010,RSP001,RSP001,,,,,,Automatic,Children
J019,RSP001,RSP001,,,,,,Automatic,Children
J018,RSP001,RSP001,,,,,,Automatic,Children
J320,RSP001,RSP001,,,,,,Direct,
J328,RSP001,RSP001,,,,,,Direct,
J324,RSP001,RSP001,,,,,,Direct,
J012,RSP001,RSP001,,,,,,Automatic,Children
J323,RSP001,RSP001,,,,,,Direct,
J013,RSP001,RSP001,,,,,,Automatic,Children
J189,RSP002,RSP002,,,,,,Direct,
A481,RSP002,INF003,RSP002,,,,,Direct,
A430,RSP002,INF003,RSP002,,,,,Direct,
B250,RSP002,INF008,RSP002,,,,,Direct,
B012,RSP002,INF008,RSP002,,,,,Direct,
J123,RSP002,INF008,RSP002,,,,,Direct,
J128,RSP002,INF008,RSP002,,,,,Automatic,Children
J129,RSP002,INF008,RSP002,,,,,Direct,
J13,RSP002,INF003,RSP002,,,,,Direct,
J14,RSP002,INF003,RSP002,,,,,Direct,
J150,RSP002,INF003,RSP002,,,,,Direct,
J151,RSP002,INF003,RSP002,,,,,Direct,
J153,RSP002,INF003,RSP002,,,,,Direct,
J154,RSP002,INF003,RSP002,,,,,Direct,
J155,RSP002,INF003,RSP002,,,,,Direct,
J156,RSP002,INF003,RSP002,,,,,Direct,
J157,RSP002,INF003,RSP002,,,,,Direct,
J158,RSP002,INF003,RSP002,,,,,Direct,
J159,RSP002,INF003,RSP002,,,,,Direct,
A310,RSP002,INF003,RSP002,,,,,Direct,
J170,RSP002,RSP002,,,,,,Automatic,Parents
J120,RSP002,INF008,RSP002,,,,,Direct,
J121,RSP002,INF008,RSP002,,,,,Direct,
B59,RSP002,INF004,RSP002,,,,,Direct,
J122,RSP002,INF008,RSP002,,,,,Direct,
J180,RSP002,RSP002,,,,,,Direct,
J181,RSP002,RSP002,,,,,,Direct,
J188,RSP002,RSP002,,,,,,Direct,
J172,RSP002,RSP002,,,,,,Automatic,Parents
J168,RSP002,RSP002,,,,,,Direct,
J171,RSP002,RSP002,,,,,,Automatic,Parents
J173,RSP002,RSP002,,,,,,Automatic,Parents
J178,RSP002,RSP002,,,,,,Automatic,Parents
J851,RSP002,RSP002,,,,,,Direct,
B371,RSP002,INF004,RSP002,,,,,Direct,
B390,RSP002,INF004,RSP002,,,,,Direct,
B392,RSP002,INF004,RSP002,,,,,Direct,
J108,RSP003,RSP003,,,,,,Automatic,Children
J101,RSP003,RSP003,,,,,,Direct,
J09,RSP003,RSP003,,,,,,Automatic,Children
J118,RSP003,RSP003,,,,,,Automatic,Children
J100,RSP003,RSP002,RSP003,,,,,Automatic,Children
J110,RSP003,RSP002,RSP003,,,,,Automatic,Children
J111,RSP003,RSP003,,,,,,Direct,
J36,RSP004,RSP004,,,,,,Direct,
J039,RSP004,RSP004,,,,,,Automatic,Children
J038,RSP004,RSP004,,,,,,Automatic,Children
J350,RSP004,RSP004,,,,,,Automatic,Children
J030,RSP004,INF003,RSP004,,,,,Automatic,Children
J351,RSP004,RSP004,,,,,,Direct,
J209,RSP005,RSP005,,,,,,Direct,
J205,RSP005,INF008,RSP005,,,,,Direct,
J2088,RSP005,RSP005,,,,,,Automatic,Parents
J201,RSP005,INF003,RSP005,,,,,Direct,
J204,RSP005,INF008,RSP005,,,,,Direct,
J40,RSP005,RSP005,,,,,,Direct,
J219,RSP005,RSP005,,,,,,Direct,
J206,RSP005,INF008,RSP005,,,,,Direct,
J202,RSP005,INF003,RSP005,,,,,Direct,
J2080,RSP005,RSP005,,,,,,Automatic,Parents
J218,RSP005,RSP005,,,,,,Direct,
J211,RSP005,INF008,RSP005,,,,,Direct,
J210,RSP005,INF008,RSP005,,,,,Direct,
J069,RSP006,RSP006,,,,,,Direct,
J020,RSP006,INF003,RSP006,,,,,Direct,
J051,RSP006,RSP006,,,,,,Automatic,Children
J028,RSP006,RSP006,,,,,,Direct,
J040,RSP006,RSP006,,,,,,Direct,
J029,RSP006,RSP006,,,,,,Direct,
J041,RSP006,RSP006,,,,,,Automatic,Children
J00,RSP006,RSP006,,,,,,Direct,
B085,RSP006,INF008,RSP006,,,,,Direct,
J060,RSP006,RSP006,,,,,,Direct,
J068,RSP006,RSP006,,,,,,Automatic,Siblings
J390,RSP006,RSP006,,,,,,Direct,
J391,RSP006,RSP006,,,,,,Direct,
J398,RSP007,RSP007,,,,,,Direct,
J392,RSP007,RSP007,,,,,,Direct,
J386,RSP007,RSP007,,,,,,Direct,
J304,RSP007,RSP007,,,,,,Automatic,Siblings
J384,RSP007,RSP007,,,,,,Direct,
J387,RSP007,RSP007,,,,,,Direct,
J3801,RSP007,RSP007,,,,,,Direct,
J383,RSP007,RSP007,,,,,,Direct,
J370,RSP007,RSP007,,,,,,Direct,
J310,RSP007,RSP007,,,,,,Direct,
J3809,RSP007,RSP007,,,,,,Automatic,Siblings
J393,RSP007,RSP007,,,,,,Direct,
J3802,RSP007,RSP007,,,,,,Direct,
J3488,RSP007,RSP007,,,,,,Automatic,Siblings
J385,RSP007,RSP007,,,,,,Direct,
J399,RSP007,RSP007,,,,,,Direct,
J381,RSP007,RSP007,,,,,,Direct,
J340,RSP007,RSP007,,,,,,Direct,
J440,RSP008,RSP008,,,,,,Direct,
J441,RSP008,RSP008,,,,,,Direct,
J439,RSP008,RSP008,,,,,,Direct,
J42,RSP008,RSP008,,,,,,Direct,
J430,RSP008,RSP008,,,,,,Direct,
J438,RSP008,RSP008,,,,,,Direct,
J411,RSP008,RSP008,,,,,,Direct,
J47,RSP008,RSP008,,,,,,Automatic,Children
J448,RSP008,RSP008,,,,,,Automatic,Siblings
J449,RSP008,RSP008,,,,,,Direct,
J4590,RSP009,RSP009,,,,,,Automatic,Children
J4500,RSP009,RSP009,,,,,,Automatic,Cousins
J4591,RSP009,RSP009,,,,,,Automatic,Cousins
J4501,RSP009,RSP009,,,,,,Automatic,Cousins
J4510,RSP009,RSP009,,,,,,Automatic,Cousins
J4580,RSP009,RSP009,,,,,,Automatic,Cousins
J4511,RSP009,RSP009,,,,,,Automatic,Half-Siblings
J690,RSP010,RSP010,,,,,,Direct,
J698,RSP010,RSP010,RSP013,,,,,Direct,
J691,RSP010,RSP010,RSP013,,,,,Direct,
J90,RSP011,RSP011,,,,,,Direct,
J9818,RSP011,RSP011,,,,,,Automatic,Siblings
J9810,RSP011,RSP011,,,,,,Automatic,Siblings
J982,RSP011,RSP011,,,,,,Direct,
J869,RSP011,RSP011,,,,,,Direct,
J940,RSP011,RSP011,,,,,,Direct,
J91,RSP011,RSP011,,,,,,Automatic,Children
J920,RSP011,RSP011,,,,,,Direct,
J929,RSP011,RSP011,,,,,,Direct,
J942,RSP011,RSP011,,,,,,Direct,
J860,RSP011,RSP011,,,,,,Direct,
J948,RSP011,RSP011,,,,,,Direct,
R091,RSP011,RSP011,,,,,,Direct,
J949,RSP011,RSP011,,,,,,Direct,
J80,RSP012,RSP012,,,,,,Direct,
J9691,RSP012,RSP012,,,,,,Direct,
J9699,RSP012,RSP012,,,,,,Automatic,Siblings
J9601,RSP012,RSP012,,,,,,Direct,
J9600,RSP012,RSP012,,,,,,Direct,
J969,RSP012,RSP012,,,,,,Automatic,Children
J9619,RSP012,RSP012,,,,,,Automatic,Siblings
J9610,RSP012,RSP012,,,,,,Direct,
J9611,RSP012,RSP012,,,,,,Direct,
J9690,RSP012,RSP012,,,,,,Direct,
J961,RSP012,RSP012,,,,,,Automatic,Children
J9609,RSP012,RSP012,,,,,,Automatic,Siblings
J960,RSP012,RSP012,,,,,,Automatic,Children
R092,RSP012,RSP012,,,,,,Direct,
J6790,RSP013,RSP013,,,,,,Automatic,Parents
J672,RSP013,RSP013,,,,,,Direct,
J680,RSP013,RSP013,,,,,,Direct,
J700,RSP013,RSP013,,,,,,Direct,
J683,RSP013,RSP013,,,,,,Direct,
J65,RSP013,INF001,RSP013,,,,,Direct,
J684,RSP013,RSP013,,,,,,Direct,
J6799,RSP013,RSP013,,,,,,Automatic,Parents
J689,RSP013,RSP013,,,,,,Direct,
U070,RSP013,RSP013,,,,,,Direct,
J61,RSP013,RSP013,,,,,,Direct,
J708,RSP013,RSP013,,,,,,Direct,
J620,RSP013,RSP013,,,,,,Direct,
J628,RSP013,RSP013,,,,,,Direct,
J701,RSP013,RSP013,,,,,,Direct,
J939,RSP014,RSP014,,,,,,Direct,
J930,RSP014,RSP014,,,,,,Direct,
J938,RSP014,RSP014,,,,,,Automatic,Children
J931,RSP014,RSP014,,,,,,Automatic,Children
J985,RSP015,RSP015,,,,,,Direct,
J853,RSP015,RSP015,,,,,,Direct,
J849,RSP016,RSP016,,,,,,Direct,
J848,RSP016,RSP016,,,,,,Automatic,Children
J82,RSP016,RSP016,,,,,,Direct,
J81,RSP016,RSP016,,,,,,Automatic,Children
J841,RSP016,RSP016,,,,,,Automatic,Children
A065,RSP016,INF009,RSP016,,,,,Direct,
B441,RSP016,INF004,RSP016,,,,,Direct,
J991,RSP016,RSP016,,,,,,Automatic,Parents
J998,RSP016,RSP016,,,,,,Automatic,Parents
B450,RSP016,INF004,RSP016,,,,,Direct,
B460,RSP016,INF004,RSP016,,,,,Direct,
J22,RSP016,RSP016,,,,,,Direct,
J984,RSP016,RSP016,,,,,,Direct,
J988,RSP016,RSP016,,,,,,Direct,
B440,RSP016,INF004,RSP016,,,,,Direct,
J852,RSP016,RSP016,,,,,,Direct,
J840,RSP016,RSP016,,,,,,Automatic,Children
J986,RSP016,RSP016,,,,,,Direct,
B400,RSP016,INF004,RSP016,,,,,Direct,
B402,RSP016,INF004,RSP016,,,,,Direct,
J990,RSP016,RSP016,,,,,,Automatic,Parents
J980,RSP016,RSP016,,,,,,Automatic,Children
J182,RSP016,RSP016,,,,,,Direct,
J989,RSP016,RSP016,,,,,,Direct,
J9580,RSP017,RSP017,,,,,,Automatic,Siblings
J9588,RSP017,RSP017,,,,,,Direct,
J952,RSP017,RSP017,,,,,,Direct,
J9501,RSP017,RSP017,,,,,,Direct,
J9500,RSP017,RSP017,,,,,,Direct,
J9502,RSP017,RSP017,,,,,,Direct,
J959,RSP017,RSP017,,,,,,Automatic,Siblings
J951,RSP017,RSP017,,,,,,Direct,
J9508,RSP017,RSP017,,,,,,Automatic,Siblings
J955,RSP017,RSP017,,,,,,Direct,
J9581,RSP017,RSP017,,,,,,Automatic,Children
L0311,SKN001,SKN001,,,,,,Automatic,Children
A46,SKN001,INF003,SKN001,,,,,Direct,
L0310,SKN001,SKN001,,,,,,Automatic,Cousins
L088,SKN001,SKN001,,,,,,Automatic,Children
L089,SKN001,SKN001,,,,,,Direct,
L032,SKN001,SKN001,,,,,,Automatic,Children
L0330,SKN001,SKN001,,,,,,Automatic,Cousins
L0331,SKN001,SKN001,,,,,,Automatic,Children
L0333,SKN001,SKN001,,,,,,Automatic,Cousins
L0334,SKN001,SKN001,,,,,,Automatic,Cousins
L0335,SKN001,SKN001,,,,,,Automatic,Cousins
L0336,SKN001,SKN001,,,,,,Automatic,Cousins
L0339,SKN001,SKN001,,,,,,Automatic,Cousins
L00,SKN001,SKN001,,,,,,Direct,
L010,SKN001,SKN001,,,,,,Automatic,Children
L011,SKN001,SKN001,,,,,,Direct,
L020,SKN001,SKN001,,,,,,Automatic,Children
L021,SKN001,SKN001,,,,,,Automatic,Children
L022,SKN001,SKN001,,,,,,Automatic,Children
L023,SKN001,SKN001,,,,,,Automatic,Children
L024,SKN001,SKN001,,,,,,Automatic,Children
L028,SKN001,SKN001,,,,,,Automatic,Children
L029,SKN001,SKN001,,,,,,Automatic,Children
L038,SKN001,SKN001,,,,,,Automatic,Children
L039,SKN001,SKN001,,,,,,Automatic,Children
L040,SKN001,SKN001,,,,,,Direct,
L041,SKN001,SKN001,,,,,,Direct,
L042,SKN001,SKN001,,,,,,Direct,
L043,SKN001,SKN001,,,,,,Direct,
L048,SKN001,SKN001,,,,,,Direct,
L049,SKN001,SKN001,,,,,,Direct,
L050,SKN001,SKN001,,,,,,Automatic,Children
L059,SKN001,SKN001,,,,,,Automatic,Children
L080,SKN001,SKN001,,,,,,Direct,
L303,SKN001,SKN001,,,,,,Direct,
L0301,SKN001,SKN001,,,,,,Automatic,Children
L0300,SKN001,SKN001,,,,,,Automatic,Cousins
L270,SKN002,INJ031,SKN002,,,,,Direct,
L511,SKN002,INJ031,SKN002,,,,,Direct,
L120,SKN002,SKN002,,,,,,Direct,
L518,SKN002,INJ031,SKN002,,,,,Direct,
L500,SKN002,INJ031,SKN002,,,,,Direct,
L539,SKN002,SKN002,,,,,,Direct,
L512,SKN002,INJ031,SKN002,,,,,Direct,
L400,SKN002,SKN002,,,,,,Direct,
L401,SKN002,SKN002,,,,,,Direct,
L519,SKN002,INJ031,SKN002,,,,,Direct,
L502,SKN002,INJ031,SKN002,,,,,Direct,
L503,SKN002,INJ031,SKN002,,,,,Direct,
L508,SKN002,INJ031,SKN002,,,,,Direct,
L509,SKN002,INJ031,SKN002,,,,,Direct,
L304,SKN002,SKN002,,,,,,Direct,
L958,SKN002,CIR037,SKN002,,,,,Direct,
L501,SKN002,INJ031,SKN002,,,,,Direct,
L100,SKN002,SKN002,,,,,,Direct,
L102,SKN002,SKN002,,,,,,Direct,
L538,SKN002,SKN002,,,,,,Direct,
L719,SKN002,SKN002,,,,,,Direct,
L403,SKN002,SKN002,,,,,,Direct,
L404,SKN002,SKN002,,,,,,Direct,
L405,SKN002,SKN002,,,,,,Automatic,Children
L139,SKN002,SKN002,,,,,,Direct,
L14,SKN002,SKN002,,,,,,Direct,
L208,SKN002,INJ031,SKN002,,,,,Automatic,Children
L209,SKN002,INJ031,SKN002,,,,,Direct,
L959,SKN002,CIR037,SKN002,,,,,Direct,
L129,SKN002,SKN002,,,,,,Direct,
L130,SKN002,SKN002,,,,,,Direct,
L138,SKN002,SKN002,,,,,,Direct,
L932,SKN002,MUS024,SKN002,,,,,Direct,
L950,SKN002,CIR037,SKN002,,,,,Direct,
L1088,SKN002,SKN002,,,,,,Automatic,Siblings
L52,SKN002,SKN002,,,,,,Direct,
L271,SKN002,INJ031,SKN002,,,,,Direct,
L930,SKN002,MUS024,SKN002,,,,,Direct,
L121,SKN002,SKN002,,,,,,Direct,
L931,SKN002,MUS024,SKN002,,,,,Direct,
L26,SKN002,SKN002,,,,,,Direct,
L732,SKN002,SKN002,,,,,,Direct,
L211,SKN002,SKN002,,,,,,Direct,
L531,SKN002,SKN002,,,,,,Direct,
L408,SKN002,SKN002,,,,,,Direct,
L409,SKN002,SKN002,,,,,,Direct,
L551,SKN002,SKN002,,,,,,Direct,
L280,SKN002,SKN002,,,,,,Direct,
L298,SKN002,SKN002,,,,,,Direct,
L299,SKN002,SKN002,,,,,,Direct,
L982,SKN002,SKN002,,,,,,Direct,
L279,SKN002,INJ031,SKN002,,,,,Direct,
L439,SKN002,SKN002,,,,,,Direct,
L440,SKN002,SKN002,,,,,,Direct,
L88,SKN002,SKN002,,,,,,Direct,
L530,SKN002,INJ030,SKN002,,,,,Direct,
L983,SKN002,SKN002,,,,,,Direct,
L438,SKN002,SKN002,,,,,,Direct,
L410,SKN002,SKN002,,,,,,Direct,
L738,SKN002,SKN002,,,,,,Direct,
L893,SKN003,SKN003,,,,,,Automatic,Children
L891,SKN003,SKN003,,,,,,Automatic,Children
L899,SKN003,SKN003,,,,,,Automatic,Children
L898,SKN003,SKN003,,,,,,Automatic,Children
L892,SKN003,SKN003,,,,,,Automatic,Children
L890,SKN003,SKN003,,,,,,Automatic,Children
L97,SKN004,SKN004,,,,,,Automatic,Children
L984,SKN004,SKN004,,,,,,Automatic,Children
L237,SKN005,INJ031,SKN005,,,,,Direct,
L259,SKN005,SKN005,,,,,,Direct,
L239,SKN005,INJ031,SKN005,,,,,Direct,
L233,SKN005,INJ031,SKN005,,,,,Direct,
L598,SKN005,SKN005,,,,,,Direct,
L569,SKN005,SKN005,,,,,,Direct,
L236,SKN005,INJ031,SKN005,,,,,Direct,
L238,SKN005,INJ031,SKN005,,,,,Automatic,Children
L240,SKN005,SKN005,,,,,,Direct,
L252,SKN005,SKN005,,,,,,Direct,
L232,SKN005,INJ031,SKN005,,,,,Direct,
L231,SKN005,INJ031,SKN005,,,,,Direct,
L249,SKN005,SKN005,,,,,,Direct,
L590,SKN005,SKN005,,,,,,Direct,
L22,SKN005,SKN005,,,,,,Direct,
L589,SKN005,SKN005,,,,,,Direct,
L247,SKN005,SKN005,,,,,,Direct,
L248,SKN005,SKN005,,,,,,Automatic,Children
L245,SKN005,SKN005,,,,,,Direct,
B372,SKN007,INF004,SKN007,,,,,Direct,
B000,SKN007,INF008,SKN007,,,,,Direct,
L308,SKN007,INJ031,SKN007,,,,,Direct,
L998,SKN007,SKN007,,,,,,Automatic,Parents
L989,SKN007,SKN007,,,,,,Direct,
L309,SKN007,INJ031,SKN007,,,,,Direct,
L929,SKN007,SKN007,,,,,,Direct,
L980,SKN007,SKN007,,,,,,Direct,
B001,SKN007,INF008,SKN007,,,,,Direct,
L905,SKN007,SKN007,,,,,,Direct,
B403,SKN007,INF004,SKN007,,,,,Direct,
L729,SKN007,SKN007,,,,,,Direct,
L739,SKN007,SKN007,,,,,,Direct,
L986,SKN007,SKN007,,,,,,Direct,
L859,SKN007,SKN007,,,,,,Direct,
L988,SKN007,SKN007,,,,,,Direct,
L858,SKN007,SKN007,,,,,,Direct,
L300,SKN007,INJ031,SKN007,,,,,Direct,
L301,SKN007,SKN007,,,,,,Direct,
L721,SKN007,SKN007,,,,,,Automatic,Children
L818,SKN007,SKN007,,,,,,Direct,
L948,SKN007,SKN007,,,,,,Direct,
L949,SKN007,SKN007,,,,,,Direct,
L923,SKN007,SKN007,,,,,,Direct,
L302,SKN007,INJ031,SKN007,,,,,Direct,
B452,SKN007,INF004,SKN007,,,,,Direct,
L748,SKN007,SKN007,,,,,,Direct,
L910,SKN007,SKN007,,,,,,Direct,
L742,SKN007,SKN007,,,,,,Direct,
L720,SKN007,SKN007,,,,,,Direct,
L942,SKN007,SKN007,,,,,,Direct,
L901,SKN007,SKN007,,,,,,Direct,
L600,SKN007,SKN007,,,,,,Direct,
L609,SKN007,SKN007,,,,,,Direct,
R55,SYM001,SYM001,,,,,,Direct,
R509,SYM002,SYM002,,,,,,Direct,
R508,SYM002,SYM002,,,,,,Automatic,Children
R570,SYM003,SYM003,,,,,,Direct,
R572,SYM003,SYM003,,,,,,Automatic,Siblings
R578,SYM003,SYM003,,,,,,Direct,
R579,SYM003,SYM003,,,,,,Direct,
R571,SYM003,SYM003,,,,,,Direct,
R113,SYM004,SYM004,,,,,,Automatic,Siblings
R112,SYM004,SYM004,,,,,,Direct,
R111,SYM004,SYM004,,,,,,Automatic,Children
R110,SYM004,SYM004,,,,,,Direct,
R1012,SYM006,SYM006,,,,,,Direct,
R104,SYM006,SYM006,,,,,,Automatic,Siblings
R100,SYM006,SYM006,,,,,,Direct,
R1011,SYM006,SYM006,,,,,,Direct,
R1010,SYM006,SYM006,,,,,,Direct,
R1019,SYM006,SYM006,,,,,,Automatic,Siblings
R102,SYM006,SYM006,,,,,,Direct,
R1030,SYM006,SYM006,,,,,,Direct,
R1031,SYM006,SYM006,,,,,,Direct,
R15,SYM006,SYM006,,,,,,Automatic,Children
R160,SYM006,SYM006,,,,,,Direct,
R161,SYM006,SYM006,,,,,,Direct,
R162,SYM006,SYM006,,,,,,Direct,
R17,SYM006,SYM006,,,,,,Direct,
R18,SYM006,SYM006,,,,,,Automatic,Children
R12,SYM006,SYM006,,,,,,Direct,
R130,SYM006,SYM006,,,,,,Direct,
R132,SYM006,SYM006,,,,,,Automatic,Siblings
R138,SYM006,SYM006,,,,,,Automatic,Siblings
R1032,SYM006,SYM006,,,,,,Direct,
R1039,SYM006,SYM006,,,,,,Automatic,Siblings
R14,SYM006,SYM006,,,,,,Automatic,Children
R190,SYM006,SYM006,,,,,,Automatic,Children
R1958,SYM006,SYM006,,,,,,Automatic,Parents
R198,SYM006,SYM006,,,,,,Direct,
R1950,SYM006,SYM006,,,,,,Automatic,Parents
R53,SYM007,SYM007,,,,,,Semi-automatic,Close
R462,SYM008,SYM008,,,,,,Direct,
R453,SYM008,SYM008,,,,,,Direct,
R4688,SYM008,SYM008,,,,,,Automatic,Siblings
R451,SYM008,SYM008,,,,,,Direct,
R464,SYM008,SYM008,,,,,,Direct,
R452,SYM008,SYM008,,,,,,Direct,
R458,SYM008,SYM008,,,,,,Automatic,Children
R461,SYM008,SYM008,,,,,,Direct,
R455,SYM008,SYM008,,,,,,Direct,
R454,SYM008,SYM008,,,,,,Direct,
R251,SYM010,SYM010,,,,,,Direct,
R4180,SYM010,SYM010,,,,,,Automatic,Siblings
R410,SYM010,SYM010,,,,,,Direct,
R250,SYM010,SYM010,,,,,,Direct,
R263,SYM010,SYM010,,,,,,Automatic,Siblings
R2682,SYM010,SYM010,,,,,,Automatic,Siblings
R262,SYM010,SYM010,,,,,,Direct,
R260,SYM010,SYM010,,,,,,Direct,
R261,SYM010,SYM010,,,,,,Direct,
R4188,SYM010,SYM010,,,,,,Automatic,Siblings
R270,SYM010,SYM010,,,,,,Direct,
R278,SYM010,SYM010,,,,,,Direct,
R290,SYM010,SYM010,,,,,,Direct,
R292,SYM010,SYM010,,,,,,Direct,
R253,SYM010,SYM010,,,,,,Direct,
R258,SYM010,SYM010,,,,,,Direct,
R411,SYM010,SYM010,,,,,,Direct,
R412,SYM010,SYM010,,,,,,Direct,
R413,SYM010,SYM010,,,,,,Direct,
R416,SYM010,SYM010,,,,,,Automatic,Siblings
R470,SYM010,SYM010,,,,,,Automatic,Children
R471,SYM010,SYM010,,,,,,Direct,
R478,SYM010,SYM010,,,,,,Automatic,Children
R482,SYM010,SYM010,,,,,,Direct,
R2688,SYM010,SYM010,,,,,,Automatic,Siblings
R432,SYM010,SYM010,,,,,,Direct,
R438,SYM010,SYM010,,,,,,Direct,
R33,SYM011,SYM011,,,,,,Automatic,Children
R300,SYM011,SYM011,,,,,,Direct,
N391,SYM011,SYM011,,,,,,Semi-automatic,Close
N392,SYM011,SYM011,,,,,,Semi-automatic,Close
R392,SYM011,SYM011,,,,,,Direct,
R398,SYM011,SYM011,,,,,,Automatic,Siblings
R358,SYM011,SYM011,,,,,,Direct,
